family_id,observed_normalized_wording,observed_display_wording,canonical_physical_product,construction_shape,treatment,status,alias_target_family_id,semantic_decision,matched_product_wording,all_item_count,post_change_item_count,post_change_mg01_distribution,post_change_mg01_mg02_distribution,post_change_mg01_mg02_mg03_distribution,reviewer,review_date,dictionary_version,singleton_exception
PT-DCCE809588,mrvl dsny generic canvas 10x13 x1 5,"MRVL, DSNY, GENERIC, CNVS, 10X13""X1.5""",Canvas,Stretched,Plain or Printed,alias,PT-DCCE809588,Reviewed physical-product rule matched the full description,canvas,1,1,A: 1,A|A2: 1,A|A2|01: 1,Codex semantic rule review,2026-08-17,2026-08-17-v1,
PT-DCCE809588,mrvl dsny if you qt once it bcmes a hbit jrdn lmits like fear are oftn an illsn canvas canvas w glt,"MRVL, DSNY, IF YOU QT ONCE IT BCMES A HBIT, JRDN LMITS LIKE FEAR ARE OFTN AN ILLSN, CNVS, CNVS W GLT",Canvas,Stretched,Plain or Printed,alias,PT-DCCE809588,Reviewed physical-product rule matched the full description,canvas,1,1,A: 1,A|A2: 1,A|A2|Q3: 1,Codex semantic rule review,2026-08-17,2026-08-17-v1,
PT-7DA89C275E,mrvl dsny jsus wlkng w sheeps mssi strt early sty late canvas canvas w gel 16x20 x1 5,"MRVL, DSNY, JSUS WLKNG W SHEEPS, MSSI STRT EARLY, STY LATE, CNVS, CNVS W GEL, 16X20"" X1.5""",Canvas,Stretched,Gel Coat,alias,PT-7DA89C275E,Reviewed physical-product rule matched the full description,canvas,1,1,A: 1,A|A2: 1,A|A2|W4: 1,Codex semantic rule review,2026-08-17,2026-08-17-v1,
PT-6AA8BDABD1,mrvl dsny mlded shadowbox 12 5x15 25,"MRVL, DSNY, MLDED SHDWBX, 12.5X15.25""",Framed Shadowbox,Shadowbox,,alias,PT-6AA8BDABD1,Reviewed physical-product rule matched the full description,shadowbox,1,1,B: 1,B|S1: 1,B|S1|R3: 1,Codex semantic rule review,2026-08-17,2026-08-17-v1,
PT-AA6713379C,mrvl dsny pnts diy canvas set w 12 paint pots and brsh 11x14 x0 75,"MRVL, DSNY, PNTS, DIY CNVS SET W 12 PAINT POTS AND BRSH, 11X14"" X0.75""",Paint-Your-Own Canvas Set,Canvas Set,DIY,alias,PT-AA6713379C,Reviewed physical-product rule matched the full description,diy canvas,1,0,,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
PT-82CA6245E0,mrvl dsny printed glass printed glass w gltter 11x14,"Mrvl, Dsny, Prntd Glss, Prntd Glss w gltter, 11x14""",Framed Glass Art,Printed Glass,Printed,alias,PT-82CA6245E0,Reviewed physical-product rule matched the full description,printed glass,1,0,,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
PT-DCCE809588,mrvl dsny pwer pff grls canvas w 12 pnt pots and brsh 12x12,"MRVL, DSNY, PWER PFF GRLS, CNVS W 12 PNT POTS AND BRSH, 12X12""",Canvas,Stretched,Plain or Printed,alias,PT-DCCE809588,Reviewed physical-product rule matched the full description,canvas,1,0,,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
,mrvl dsny sesme street dsny xl l m s xs 22x15 5 x24 20 5x14 x23 19x13 x21 5 17 5x1,"MRVL, DSNY, SESME STREET, DSNY, XL, L, M, S, XS, 22X15.5"" X24"", 20.5X14"" X23"", 19X13"" X21.5"", 17.5X1",,,,needs_review,,No reviewed physical-product rule matched,,1,1,N: 1,N|H1: 1,N|H1|F1: 1,Codex semantic rule review,2026-08-17,2026-08-17-v1,
PT-D50AE129CB,mrvl dsny sga canvas w foil canvas w all ovr gel canvas w gel coat 24x24 x1 5,"MRVL, DSNY, SGA, CNVS W FOIL, CNVS W ALL-OVR GEL, CNVS W GEL COAT, 24X24"" X1.5""",Canvas,Stretched,Foil,alias,PT-D50AE129CB,Reviewed physical-product rule matched the full description,canvas,1,1,A: 1,A|A2: 1,A|A2|W4: 1,Codex semantic rule review,2026-08-17,2026-08-17-v1,
,mrvl dsny strwbrry shrtcke diy set w 12 paint pots and brsh 11x14 x0 75,"MRVL, DSNY STRWBRRY SHRTCKE, DIY SET W 12 PAINT POTS AND BRSH, 11X14"" X0.75""",,,,needs_review,,No reviewed physical-product rule matched,,1,0,,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
PT-66DE93F659,mrvl dsny toy chst greyboard storage hmpr storage bin 26x16 20x24 18x22 16x20 10x15 13x9,"Mrvl, Dsny, Toy Chst, Grybrd Strge Hmpr, Strge bin, 26x16"", 20x24"", 18x22"", 16x20"", 10x15"", 13x9""",Storage Bin,Fabric,,alias,PT-66DE93F659,Reviewed physical-product rule matched the full description,storage bin,1,0,,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
PT-D50AE129CB,mrvl framed 3d lntclr mtllc canvas mdf plque w holofoil 13x19,"Mrvl Frmd 3D Lntclr, Mtllc Cnvs, MDF plque w Holofoil 13x19""",Canvas,Stretched,Foil,alias,PT-D50AE129CB,Reviewed physical-product rule matched the full description,canvas,1,0,,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
PT-DCCE809588,mrvl generic canvas 14x28 x1 5,"MRVL, GENERIC, CNVS, 14X28""X1.5""",Canvas,Stretched,Plain or Printed,alias,PT-DCCE809588,Reviewed physical-product rule matched the full description,canvas,1,1,A: 1,A|A2: 1,A|A2|W4: 1,Codex semantic rule review,2026-08-17,2026-08-17-v1,
PT-55DB5F646C,mrvl glass shadowbox 11x14 x1 2,"MRVL, GLSS SHDBX, 11X14""X1.2""",Framed Glass Shadowbox,Glass Shadowbox,,alias,PT-55DB5F646C,Reviewed physical-product rule matched the full description,glass shadowbox,1,1,B: 1,B|G1: 1,B|G1|X1: 1,Codex semantic rule review,2026-08-17,2026-08-17-v1,
PT-55DB5F646C,mrvl glass shadowbox mlded shadowbox 15x20 x1 2,"MRVL, GLSS SHDBX, MLDED SHDBX, 15X20""X1.2""",Framed Glass Shadowbox,Glass Shadowbox,,alias,PT-55DB5F646C,Reviewed physical-product rule matched the full description,glass shadowbox,1,1,B: 1,B|G1: 1,B|G1|X1: 1,Codex semantic rule review,2026-08-17,2026-08-17-v1,
PT-DCCE809588,mrvl hgh glass canvas 16x20,"MRVL, HGH GLSS CNVS, 16X20""",Canvas,Stretched,Plain or Printed,alias,PT-DCCE809588,Reviewed physical-product rule matched the full description,canvas,1,0,,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
PT-55DB5F646C,mrvl it mld shadowbox glass shadowbox 16x20x1 2,"MRVL, IT, MLD SHDWBX, GLSS SHDWBX, 16X20X1.2""",Framed Glass Shadowbox,Glass Shadowbox,,alias,PT-55DB5F646C,Reviewed physical-product rule matched the full description,glass shadowbox,1,1,B: 1,B|G1: 1,B|G1|X1: 1,Codex semantic rule review,2026-08-17,2026-08-17-v1,
PT-DCCE809588,mrvl metllc canvas 13x19,"Mrvl metllc cnvs 13x19""",Canvas,Stretched,Plain or Printed,alias,PT-DCCE809588,Reviewed physical-product rule matched the full description,canvas,2,0,,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
PT-BEC6420253,mrvl molded shadowbox 16x20,"Mrvl molded shdwbx 16x20""",Framed Shadowbox,Molded,,alias,PT-BEC6420253,Reviewed physical-product rule matched the full description,molded shadowbox,1,0,,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
PT-DCCE809588,mrvl mtllc canvas 13x19,"Mrvl, mtllc cnvs 13x19""",Canvas,Stretched,Plain or Printed,alias,PT-DCCE809588,Reviewed physical-product rule matched the full description,canvas,1,0,,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
PT-DCCE809588,mrvl nbc dsny canvas 13x19 x1 5,"Mrvl, NBC, Dsny, cnvs, 13x19""x1.5""",Canvas,Stretched,Plain or Printed,alias,PT-DCCE809588,Reviewed physical-product rule matched the full description,canvas,1,0,,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
PT-DCCE809588,mrvl nbc sw hg canvas ff canvas 24x36 x1 25,"MRVL, NBC, SW, HG CNVS, FF CNVS, 24x36""X1.25""",Canvas,Stretched,Plain or Printed,alias,PT-DCCE809588,Reviewed physical-product rule matched the full description,canvas,1,1,A: 1,A|A2: 1,A|A2|H1: 1,Codex semantic rule review,2026-08-17,2026-08-17-v1,
PT-DCCE809588,mrvl nbc unvrsl canvas 24x36,"MRVL, NBC UNVRSL, CNVS, 24X36""",Canvas,Stretched,Plain or Printed,alias,PT-DCCE809588,Reviewed physical-product rule matched the full description,canvas,1,0,,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
PT-DCCE809588,mrvl plain canvas 24x36,"MRVL, PLAIN CNVS, 24X36""",Canvas,Stretched,Plain or Printed,alias,PT-DCCE809588,Reviewed physical-product rule matched the full description,canvas,1,1,A: 1,A|A2: 1,A|A2|A2: 1,Codex semantic rule review,2026-08-17,2026-08-17-v1,
,mrvl pp mld wall colcks 10 x10,"Mrvl PP mld wall colcks 10""x10""",,,,needs_review,,No reviewed physical-product rule matched,,1,0,,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
PT-435ED49290,mrvl printed canvas mtllc canvas 16x16,"MRVL, PRNTD CNVS, MTLLC CNVS, 16X16""",Canvas,Stretched,Printed,alias,PT-435ED49290,Reviewed physical-product rule matched the full description,canvas,1,0,,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
PT-82CA6245E0,mrvl printed glass 11x14,"Mrvl prntd glss 11x14""",Framed Glass Art,Printed Glass,Printed,alias,PT-82CA6245E0,Reviewed physical-product rule matched the full description,printed glass,1,0,,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
,mrvl sega 3d lentculr framed img flip 13x19,"Mrvl, Sega 3D lentculr frmd img flip 13x19""",,,,needs_review,,No reviewed physical-product rule matched,,1,0,,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
PT-DCCE809588,mrvl sega canvas 16x16,"MRVL, SEGA, CNVS, 16X16""",Canvas,Stretched,Plain or Printed,alias,PT-DCCE809588,Reviewed physical-product rule matched the full description,canvas,1,0,,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
PT-DCCE809588,mrvl sega canvas 24x36 x1 25,"MRVL, SEGA, CNVS, 24X36""X1.25""",Canvas,Stretched,Plain or Printed,alias,PT-DCCE809588,Reviewed physical-product rule matched the full description,canvas,1,1,A: 1,A|A2: 1,A|A2|01: 1,Codex semantic rule review,2026-08-17,2026-08-17-v1,
,mrvl sega diy cncrte stppng stne w paint pts 1 brsh 7x7 x0 5,"MRVL, SEGA, DIY CNCRTE STPPNG STNE W PAINT PTS & 1 BRSH, 7X7"" X0.5""",,,,needs_review,,No reviewed physical-product rule matched,,1,1,W: 1,W|D1: 1,W|D1|S8: 1,Codex semantic rule review,2026-08-17,2026-08-17-v1,
PT-D50AE129CB,mrvl sega dsny care brs canvas w foil canvas canvas w glttr 14x14,"MRVL, SEGA, DSNY, CARE BRS, CNVS W FOIL, CNVS, CNVS W GLTTR, 14X14""",Canvas,Stretched,Foil,alias,PT-D50AE129CB,Reviewed physical-product rule matched the full description,canvas,1,0,,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
PT-D50AE129CB,mrvl sega mmba mntlty canvas w all ovr gel canvas w foil printed canvas 16x20 x1 5,"MRVL, SEGA,  MMBA MNTLTY, CNVS W ALL OVR GEL, CNVS W FOIL, PRNTD CNVS 16X20"" X1.5""",Canvas,Stretched,Foil,alias,PT-D50AE129CB,Reviewed physical-product rule matched the full description,canvas,1,1,A: 1,A|A2: 1,A|A2|A2: 1,Codex semantic rule review,2026-08-17,2026-08-17-v1,
,mrvl sega xl l m s lftoff greyboard strg w slver foil lftoff greyboard w red foil 15x14 x7 5 13,"MRVL, SEGA, XL, L, M, S, LFTOFF GRYBRD STRG W SLVER FOIL, LFTOFF GRYBRD W RED FOIL, 15X14"" X7.5,"" 13",,,,needs_review,,No reviewed physical-product rule matched,,1,0,,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
PT-28E9EDCFB5,mrvl snic dsny canvas set w 12 paint pots and brsh 11x14,"MRVL, SNIC, DSNY, CNVS SET W 12 PAINT POTS AND BRSH, 11X14""",Paint-Your-Own Canvas Set,Canvas Set,,alias,PT-28E9EDCFB5,Reviewed physical-product rule matched the full description,canvas set w 12 paint pots,1,0,,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
PT-DCCE809588,mrvl snic dsny strwbry shrtck canvas set w 12 pnt pots and brsh 11x14,"MRVL, SNIC, DSNY, STRWBRY SHRTCK, CNVS SET W 12 PNT POTS AND BRSH, 11X14""",Canvas,Stretched,Plain or Printed,alias,PT-DCCE809588,Reviewed physical-product rule matched the full description,canvas,1,0,,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
PT-D50AE129CB,mrvl snic strwbrry shrtcke evry good and prfct gft cms from abve canvas w foil canvas canvas w all o,"MRVL, SNIC, STRWBRRY SHRTCKE, EVRY GOOD AND PRFCT GFT CMS FROM ABVE, CNVS W FOIL, CNVS, CNVS W ALL-O",Canvas,Stretched,Foil,alias,PT-D50AE129CB,Reviewed physical-product rule matched the full description,canvas,1,1,A: 1,A|A2: 1,A|A2|W4: 1,Codex semantic rule review,2026-08-17,2026-08-17-v1,
PT-DCCE809588,mrvl spngbb snc 24x36 plain canvases,"""Mrvl, Spngbb, Snc 24x36"""" Plain Canvases""",Canvas,Stretched,Plain or Printed,alias,PT-DCCE809588,Reviewed physical-product rule matched the full description,canvases,1,0,,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
PT-DCCE809588,mrvl str wrs canvas 24x36 x1 125,"MRVL, STR WRS, CNVS, 24X36"" X1.125""",Canvas,Stretched,Plain or Printed,alias,PT-DCCE809588,Reviewed physical-product rule matched the full description,canvas,1,1,A: 1,A|A2: 1,A|A2|01: 1,Codex semantic rule review,2026-08-17,2026-08-17-v1,
PT-6AA8BDABD1,mrvl strbrry shrtcke snic mldd shadowbox 12 5x15 5,"Mrvl, Strbrry Shrtcke, Snic, Mldd Shdwbx, 12.5x15.5""",Framed Shadowbox,Shadowbox,,alias,PT-6AA8BDABD1,Reviewed physical-product rule matched the full description,shadowbox,1,0,,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
PT-DCCE809588,mrvl wb hg canvas 16x20 x1 5,"MRVL, WB, HG CNVS, 16x20""X1.5""",Canvas,Stretched,Plain or Printed,alias,PT-DCCE809588,Reviewed physical-product rule matched the full description,canvas,1,1,A: 1,A|A2: 1,A|A2|H1: 1,Codex semantic rule review,2026-08-17,2026-08-17-v1,
,mtlc thor,MTLC THOR,,,,needs_review,,No reviewed physical-product rule matched,,1,0,,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
PT-020A2532C4,mtv 3d wall art,MTV 3D WALL ART,Framed Relief Art,3D,,alias,PT-020A2532C4,Reviewed physical-product rule matched the full description,3d wall art,3,0,,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
,mtv wall art,MTV WALL ART,,,,needs_review,,No reviewed physical-product rule matched,,1,0,,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
PT-DCCE809588,muhammad kobe curry and inspiration canvas 20x30,"Muhammad, Kobe, Curry, and Inspiration Canvas 20x30”",Canvas,Stretched,Plain or Printed,alias,PT-DCCE809588,Reviewed physical-product rule matched the full description,canvas,1,0,,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
PT-DCCE809588,mulan be your own hero inspirational canvas 13 x 19 x 1 5,"Mulan ""Be Your Own Hero"" Inspirational canvas 13"" x 19"" x 1.5""",Canvas,Stretched,Plain or Printed,alias,PT-DCCE809588,Reviewed physical-product rule matched the full description,canvas,1,0,,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
PT-666DB3E97C,mulan be your own hero inspirational canvas with sugar glitter 13 x 19 x 1 5,"Mulan ""Be Your Own Hero"" Inspirational canvas with sugar glitter 13"" x 19"" x 1.5""",Canvas,Stretched,Glitter,alias,PT-666DB3E97C,Reviewed physical-product rule matched the full description,canvas,1,0,,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
PT-DCCE809588,mulan satin canvas 12 x 16,"Mulan Satin Canvas 12"" x 16""",Canvas,Stretched,Plain or Printed,alias,PT-DCCE809588,Reviewed physical-product rule matched the full description,canvas,1,0,,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
,multi pack 18 oz mugs,Multi Pack 18 oz Mugs,,,,needs_review,,No reviewed physical-product rule matched,,1,0,,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
PT-6AA8BDABD1,music teach shadowbox bank 6x6 x1 5 depth,"Music Teach Shadow Box Bank 6x6"" x1.5"" depth",Framed Shadowbox,Shadowbox,,alias,PT-6AA8BDABD1,Reviewed physical-product rule matched the full description,shadowbox,1,0,,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
PT-B24577E1FE,mustang 12x12 3d lenticular portrait in 1 mdf frame,"Mustang 12x12 3D lenticular portrait, in 1"" MDF frame",Framed Lenticular Art,3D Lenticular,,alias,PT-B24577E1FE,Reviewed physical-product rule matched the full description,3d lenticular,1,0,,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
,mv assorted portraits,MV ASSORTED PORTRAITS,,,,needs_review,,No reviewed physical-product rule matched,,2,0,,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
PT-CDE9405C3E,mv assrt molded foam art,MV ASSRT MOLDED FOAM ART,Framed Relief Art,Foam,,alias,PT-CDE9405C3E,Reviewed physical-product rule matched the full description,molded foam art,1,0,,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
,mv assrted foam art,MV ASSRTED FOAM ART,,,,needs_review,,No reviewed physical-product rule matched,,1,0,,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
PT-DCCE809588,mv asst canvas,MV ASST CANVAS,Canvas,Stretched,Plain or Printed,alias,PT-DCCE809588,Reviewed physical-product rule matched the full description,canvas,1,0,,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
PT-987B10E9B6,mv asst metallic canvas,MV ASST METALLIC CANVAS,Canvas,Stretched,Metallic,alias,PT-987B10E9B6,Reviewed physical-product rule matched the full description,canvas,1,0,,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
PT-020A2532C4,mv asstd 3d art,MV ASSTD 3D ART,Framed Relief Art,3D,,alias,PT-020A2532C4,Reviewed physical-product rule matched the full description,3d art,1,0,,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
PT-DCCE809588,mv asstd canvas,MV ASSTD Canvas,Canvas,Stretched,Plain or Printed,alias,PT-DCCE809588,Reviewed physical-product rule matched the full description,canvas,1,0,,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
,mv asstd framed prints,MV ASSTD FRAMED PRINTS,,,,needs_review,,No reviewed physical-product rule matched,,1,0,,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
,mv asstd lenticular,MV ASSTD LENTICULAR,,,,needs_review,,No reviewed physical-product rule matched,,1,0,,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
,mv asstd metallic art,MV ASSTD METALLIC ART,,,,needs_review,,No reviewed physical-product rule matched,,1,0,,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
,mv asstd molded foam,MV ASSTD MOLDED FOAM,,,,needs_review,,No reviewed physical-product rule matched,,1,0,,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
PT-82CA6245E0,mv asstd printed glass,MV ASSTD PRINTED GLASS,Framed Glass Art,Printed Glass,Printed,alias,PT-82CA6245E0,Reviewed physical-product rule matched the full description,printed glass,1,0,,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
,mv avengers gallery landscape,MV AVENGERS GALLERY LANDSCAPE,,,,needs_review,,No reviewed physical-product rule matched,,1,0,,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
PT-82CA6245E0,mv avengers printed glass,MV AVENGERS PRINTED GLASS,Framed Glass Art,Printed Glass,Printed,alias,PT-82CA6245E0,Reviewed physical-product rule matched the full description,printed glass,1,0,,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
PT-DCCE809588,mv black panther canvas,MV BLACK PANTHER Canvas,Canvas,Stretched,Plain or Printed,alias,PT-DCCE809588,Reviewed physical-product rule matched the full description,canvas,1,0,,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
PT-8A3F648D4E,mv black panther high gloss canvas,MV BLACK PANTHER HIGH GLOSS CANVAS,Canvas,Stretched,High Gloss,alias,PT-8A3F648D4E,Reviewed physical-product rule matched the full description,canvas,1,0,,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
PT-82CA6245E0,mv black panther printed glass sample,MV BLACK PANTHER PRINTED GLASS SAMPLE,Framed Glass Art,Printed Glass,Printed,alias,PT-82CA6245E0,Reviewed physical-product rule matched the full description,printed glass,1,0,,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
,mv black panther samples,MV BLACK PANTHER SAMPLES,,,,needs_review,,No reviewed physical-product rule matched,,2,0,,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
PT-FD3ECA50E2,mv captain america corkboard,MV CAPTAIN AMERICA CORKBOARD,Functional Board,Pinboard,,alias,PT-FD3ECA50E2,Reviewed physical-product rule matched the full description,corkboard,1,0,,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
,mv captain america foam art,MV CAPTAIN AMERICA FOAM ART,,,,needs_review,,No reviewed physical-product rule matched,,1,0,,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
,mv captain america wood,MV CAPTAIN AMERICA WOOD,,,,needs_review,,No reviewed physical-product rule matched,,1,0,,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
,mv comic letter h,MV COMIC LETTER H,,,,needs_review,,No reviewed physical-product rule matched,,1,0,,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
